# Constructed from biom file
#OTU ID	SRR15561605	SRR15561606	SRR15561607	SRR15561608	SRR15561609	SRR15561610	SRR15561611	SRR15561612	SRR15561613	SRR15561614	SRR15561615	SRR15561616	SRR15561617	SRR15561618	SRR15561619	SRR15561620	SRR15561621	SRR15561622	SRR15561623	SRR15561624	SRR15561625	SRR15561626	SRR15561627	SRR15561628	SRR15561629	SRR15561630	SRR15561631	SRR15561632	SRR15561633	SRR15561634	SRR15561635	SRR15561636	SRR15561637	SRR15561638	SRR15561639	SRR15561640	SRR15561641	SRR15561642	SRR15561643	SRR15561644	SRR15561645	SRR15561646	SRR15561647	SRR15561648	SRR15561649	SRR15561650	SRR15561651	SRR15561652	SRR15561653	SRR15561654	SRR15561655	SRR15561656	SRR15561657	SRR15561658	SRR15561659	SRR15561660	SRR15561661	SRR15561662	SRR15561663	SRR15561664	SRR15561665	SRR15561666	SRR15561667	SRR15561668	SRR15561669	SRR15561670	SRR15561671	SRR15561672	SRR15561673	SRR15561674	SRR15561675	SRR15561676	SRR15561677	SRR15561678	SRR15561679	SRR15561680	SRR15561681	SRR15561682	SRR15561683	SRR15561684	SRR15561685	SRR15561686	SRR15561687	SRR15561688	SRR15561689	SRR15561690	SRR15561691	SRR15561692	SRR15561693	SRR15561694	SRR15561695	SRR15561696	SRR15561697	SRR15561698	SRR15561699	SRR15561700	SRR15561701	SRR15561702	SRR15561703	SRR15561704	SRR15561705	SRR15561706	SRR15561707	SRR15561708	SRR15561709	SRR15561710	SRR15561711	SRR15561712	SRR15561713	SRR15561714	SRR15561715	SRR15561716	SRR15561717	SRR15561718	SRR15561719	SRR15561720	SRR15561721	SRR15561722	SRR15561723	SRR15561724	SRR15561725	SRR15561726	SRR15561727	SRR15561728	SRR15561729	SRR15561730	SRR15561731	SRR15561732	SRR15561733	SRR15561734	SRR15561735	SRR15561736	SRR15561737	SRR15561738	SRR15561739	SRR15561741	SRR15561742	SRR15561743	SRR15561744	SRR15561745	SRR15561746	SRR15561747	SRR15561748	SRR15561749	SRR15561750	SRR15561751	SRR15561752	SRR15561753	SRR15561754	SRR15561755	SRR15561756	SRR15561757	SRR15561758	SRR15561759	SRR15561760	SRR15561761	SRR15561762	SRR15561763	SRR15561764	SRR15561765	SRR15561766	SRR15561767	SRR15561768	SRR15561769	SRR15561770	SRR15561771	SRR15561772	SRR15561773	SRR15561774	SRR15561775	SRR15561776	SRR15561777	SRR15561778	SRR15561779	SRR15561780	SRR15561781	SRR15561782	SRR15561783	SRR15561784	SRR15561785	SRR15561786	SRR15561787	SRR15561788	SRR15561789	SRR15561790	SRR15561791	SRR15561792	SRR15561793	SRR15561794	SRR15561795	SRR15561796	SRR15561797	SRR15561798	SRR15561799	SRR15561800	SRR15561801	SRR15561802	SRR15561803	SRR15561804	SRR15561805	SRR15561806	SRR15561807	SRR15561808	SRR15561809	SRR15561810	SRR15561811	SRR15561812	SRR15561813	SRR15561814	SRR15561815	SRR15561816	SRR15561817	SRR15561818	SRR15561819	SRR15561820	SRR15561821	SRR15561822	SRR15561823	SRR15561824	SRR15561825	SRR15561826	SRR15561827	SRR15561828	SRR15561829	SRR15561830	SRR15561831	SRR15561832	SRR15561833	SRR15561834	SRR15561835	SRR15561836	SRR15561837	SRR15561838	SRR15561839	SRR15561840	SRR15561841	SRR15561842	SRR15561843	SRR15561844	SRR15561845	SRR15561846	SRR15561847	SRR15561848	SRR15561849	SRR15561850	SRR15561851	SRR15561852	SRR15561853	SRR15561854	SRR15561855	SRR15561856	SRR15561857	SRR15561858	SRR15561859	SRR15561860	SRR15561861	SRR15561862	SRR15561863	SRR15561864	SRR15561865	SRR15561866	SRR15561867	SRR15561868	SRR15561869	SRR15561870	SRR15561871	SRR15561872	SRR15561873	SRR15561874	SRR15561875	SRR15561876	SRR15561877	SRR15561878	SRR15561879	SRR15561880	SRR15561881	SRR15561882	SRR15561883	SRR15561884	SRR15561885	SRR15561886	SRR15561887	SRR15561888	SRR15561889	SRR15561890	SRR15561891	SRR15561892	SRR15561893	SRR15561894	SRR15561895	SRR15561896	SRR15561897	SRR15561898	SRR15561899	SRR15561900	SRR15561901	SRR15561903	SRR15561904	SRR15561905	SRR15561906	SRR15561907	SRR15561908	SRR15561909	SRR15561910	SRR15561911	SRR15561912	SRR15561913	SRR15561914	SRR15561915	SRR15561916	SRR15561917	SRR15561918	SRR15561919	SRR15561920	SRR15561922	SRR15561923	SRR15561924	SRR15561925	SRR15561926	SRR15561927	SRR15561928	SRR15561929	SRR15561930	SRR15561932	SRR15561933	SRR15561934	SRR15561935	SRR15561936	SRR15561937	SRR15561938	SRR15561939	SRR15561940	SRR15561941	SRR15561942	SRR15561943	SRR15561944	SRR15561945	SRR15561946	SRR15561947	SRR15561948	SRR15561949	SRR15561950	SRR15561951	SRR15561952	SRR15561953	SRR15561954	SRR15561955	SRR15561956	SRR15561957	SRR15561958	SRR15561959	SRR15561960	SRR15561961	SRR15561962	SRR15561963	SRR15561964	SRR15561965	SRR15561966	SRR15561967	SRR15561969	SRR15561971	SRR15561972	SRR15561973	SRR15561974	SRR15561975	SRR15561976	SRR15561977	SRR15561978	SRR15561979	SRR15561980	SRR15561981	SRR15561982	SRR15561983	SRR15561984	SRR15561985	SRR15561986	SRR15561987	SRR15561988	SRR15561989	SRR15561990	SRR15561991	SRR15561993	SRR15561994	SRR15561995	SRR15561996	SRR15561997	SRR15561998	SRR15561999	SRR15562000	SRR15562001	SRR15562002	SRR15562003	SRR15562004	SRR15562005	SRR15562006	SRR15562007	SRR15562008	SRR15562009	SRR15562010	SRR15562011	SRR15562012	SRR15562013	SRR15562014	SRR15562015	SRR15562016	SRR15562017	SRR15562018	SRR15562019	SRR15562020	SRR15562021	SRR15562022	SRR15562023	SRR15562024	SRR15562025	SRR15562026	SRR15562027	SRR15562028	SRR15562029	SRR15562030	SRR15562031	SRR15562032	SRR15562033	SRR15562034	SRR15562035	SRR15562036	SRR15562037	SRR15562038	SRR15562039	SRR15562040	SRR15562041	SRR15562042	SRR15562043	SRR15562044	SRR15562045	SRR15562046	SRR15562047	SRR15562048	SRR15562049	SRR15562050	SRR15562051	SRR15562052	SRR15562053	SRR15562054	SRR15562055	SRR15562056	SRR15562057	SRR15562058	SRR15562059	SRR15562060	SRR15562061	SRR15562062	SRR15562063	SRR15562064	SRR15562065	SRR15562066	SRR15562067	SRR15562068	SRR15562069	SRR15562070	SRR15562071	SRR15562072	SRR15562073	SRR15562074	SRR15562075	SRR15562076	SRR15562077	SRR15562078	SRR15562079	SRR15562080	SRR15562081	SRR15562082	SRR15562083	SRR15562084	SRR15562085	SRR15562086	SRR15562087	SRR15562088	SRR15562089	SRR15562090	SRR15562091	SRR15562092	SRR15562093	SRR15562094	SRR15562095	SRR15562096	SRR15562097	SRR15562098	SRR15562099	SRR15562100	SRR15562101	SRR15562102	SRR15562103	SRR15562104	SRR15562105	SRR15562106	SRR15562107	SRR15562108	SRR15562109	SRR15562110	SRR15562111	SRR15562112	SRR15562113	SRR15562114	SRR15562115	SRR15562116	SRR15562117	SRR15562118	SRR15562119	SRR15562120	SRR15562121	SRR15562122	SRR15562123	SRR15562124	SRR15562125	SRR15562126	SRR15562127	SRR15562128	SRR15562129	SRR15562130	SRR15562132	SRR15562134	SRR15562135	SRR15562136	SRR15562137	SRR15562138	SRR15562139	SRR15562140	SRR15562141	SRR15562142	SRR15562143	SRR15562144	SRR15562145	SRR15562146	SRR15562147	SRR15562148	SRR15562149	SRR15562150	SRR15562151	SRR15562152	SRR15562153	SRR15562154	SRR15562155	SRR15562156	SRR15562157	SRR15562158	SRR15562159	SRR15562161	SRR15562162	SRR15562163	SRR15562164	SRR15562165	SRR15562166	SRR15562167	SRR15562168	SRR15562169	SRR15562170	SRR15562171	SRR15562172	SRR15562173	SRR15562174	SRR15562175	SRR15562176	SRR15562177	SRR15562178	SRR15562179	SRR15562180	SRR15562181	SRR15562182	SRR15562183	SRR15562184	SRR15562185	SRR15562186	SRR15562187	SRR15562188	SRR15562189	SRR15562190	SRR15562191	SRR15562195	SRR15562196	SRR15562197	SRR15562199	SRR15562200	SRR15562201	SRR15562202	SRR15562203	SRR15562205	SRR15562208	SRR15562210	SRR15562211	SRR15562212	SRR15562213	SRR15562214	SRR15562215	SRR15562216	SRR15562217	SRR15562218	SRR15562219	SRR15562220	SRR15562221	SRR15562222	SRR15562223	SRR15562224	SRR15562225	SRR15562226	SRR15562227	SRR15562228	SRR15562229	SRR15562230	SRR15562231	SRR15562232	SRR15562233	SRR15562234	SRR15562236	SRR15562237	SRR15562240	SRR15562241	SRR15562243	SRR15562244	SRR15562246	SRR15562247	SRR15562248	SRR15562249	SRR15562250	SRR15562251	SRR15562252	SRR15562253	SRR15562254	SRR15562255	SRR15562256	SRR15562257	SRR15562258	SRR15562259	SRR15562260	SRR15562261	SRR15562262	SRR15562263	SRR15562264	SRR15562265	SRR15562266	SRR15562267	SRR15562268	SRR15562269	SRR15562270	SRR15562271	SRR15562272	SRR15562273	SRR15562274	SRR15562275	SRR15562276	SRR15562277	SRR15562278	SRR15562279	SRR15562280	SRR15562281	SRR15562282	SRR15562283	SRR15562284	SRR15562285	SRR15562286	SRR15562287	SRR15562288	SRR15562289	SRR15562290	SRR15562291	SRR15562293	SRR15562294	SRR15562295	SRR15562296	SRR15562297	SRR15562298	SRR15562299	SRR15562300	SRR15562301	SRR15562302	SRR15562303	SRR15562304	SRR15562305	SRR15562306	SRR15562307	SRR15562308	SRR15562309	SRR15562310	SRR15562311	SRR15562312	SRR15562313	SRR15562314	SRR15562315	SRR15562316	SRR15562317	SRR15562318	SRR15562319	SRR15562320	SRR15562321	SRR15562322	SRR15562323	SRR15562324	SRR15562325	SRR15562326	SRR15562327	SRR15562328	SRR15562329	SRR15562330	SRR15562331	SRR15562332	SRR15562333	SRR15562334	SRR15562335	SRR15562336	SRR15562337	SRR15562338	SRR15562339	SRR15562340	SRR15562341	SRR15562342	SRR15562343	SRR15562344	SRR15562345	SRR15562346	SRR15562347	SRR15562348	SRR15562349	SRR15562350	SRR15562351	SRR15562352	SRR15562353	SRR15562354	SRR15562355	SRR15562356	SRR15562357	SRR15562358	SRR15562359	SRR15562360	SRR15562361	SRR15562362	SRR15562363	SRR15562364	SRR15562365	SRR15562366	SRR15562367	SRR15562368	SRR15562369	SRR15562370	SRR15562371	SRR15562372	SRR15562373	SRR15562374	SRR15562375	SRR15562376	SRR15562377	SRR15562378	SRR15562379	SRR15562380	SRR15562381	SRR15562382	SRR15562383	SRR15562384	SRR15562385	SRR15562386	SRR15562387	SRR15562388	SRR15562389	SRR15562390	SRR15562391	SRR15562392	SRR15562393	SRR15562394	SRR15562395	SRR15562396	SRR15562397	SRR15562398	SRR15562399	SRR15562400	SRR15562401	SRR15562403	SRR15562404	SRR15562405	SRR15562408	SRR15562409	SRR15562410	SRR15562411	SRR15562412	SRR15562413	SRR15562414	SRR15562415	SRR15562416	SRR15562417	SRR15562418	SRR15562419	SRR15562420	SRR15562421	SRR15562422	SRR15562423	SRR15562424	SRR15562425	SRR15562426	SRR15562427	SRR15562428
1CMET2-PWY	71.37688775930303	0.0	27.07114416972353	2.48986497702413	66.69588332751582	128.25485443705188	30.917194796992707	0.0	0.0	255.14990729012132	0.0	0.0	0.0	0.0	18.799999999999997	0.0	20.889481049030284	13.149230827238863	28.52420913479472	29.659035233165927	0.0	0.0	43.62825576784852	0.0	0.0	21.405422728721977	48.40971784533613	0.0	23.814512755863927	0.0	0.0	0.0	30.350489535500696	8.193538910859235	0.0	0.0	0.0	0.0	77.53162471336908	182.00692187768087	68.78562053222662	116.78460363954822	0.32733253909976257	64.54310529025913	54.38183519772396	181.62449727162542	14.828860109976471	24.823168974183755	0.0	32.54461328704912	81.71843343739772	1.5628552865953764	302.21406214638847	39.71859342522095	0.0	424.9436356802408	44.984962589736746	157.45866599628422	195.87724625380864	13.296502314686991	9.75692307692308	51.93244407817282	7.600000000000001	17.761591443253014	36.13443482450499	0.0	34.67091633466136	0.9357533682783553	6.000000000000001	77.67947054062722	0.0	0.0	108.5560671904408	10.148797481740711	56.000000000000014	54.337944358578056	57.24816215398525	27.13376906318083	94.41830731888861	202.2881936225327	88.42013834419586	27.42404095363551	13.461994488233145	149.90973431660458	0.0	188.63668826326114	30.890380199473555	77.51835495248167	15.055575592698945	0.0	0.0	156.10061363434787	274.45627933560854	204.42126856136963	42.43434168722519	0.0	314.3675103883132	351.38605848332406	1.4179999563757952	76.82890304303929	30.26957014888785	37.77856088455547	0.0	0.0	605.6181369186716	79.45580821326783	0.0	89.50183743753946	116.57627489998315	128.04451058269876	10.25015795617929	216.7847762178701	82.46749375688022	59.66016831230597	74.71311238072315	33.654697771807726	113.45416706000678	0.0	129.6499703681722	349.3681827051936	67.49497349091602	0.0	26.94949501131869	0.0	67.1007420421535	1.2905676659098444	140.4676248035709	247.43896535817365	9.692307692307692	17.5	0.0	20.750768212247042	161.40780965338942	1.6826947623275237	67.3397651887112	0.0	42.55077073295439	0.0	92.81120706511932	179.30123902440187	132.86372543069052	210.00495012438444	28.034104362437642	277.7662130950545	206.40924082595595	369.46405244571736	135.6928266266721	881.6579186294438	46.76088568359706	41.90667153236451	24.109930823958234	81.41250397068612	44.78406683084786	136.6728676508874	30.532166541751256	221.72104822722827	26.819017551250084	232.85096232126622	11.162183192530012	192.1208528588578	0.0	8.041016731317962	0.0	157.06694393824372	51.00779545677847	98.88140281091475	134.22281649904122	307.01732533746446	42.95353148801794	132.30708480540196	62.540196976349115	0.0	34.922053279657796	0.0	27.210358278530585	22.50353738800938	112.00742086435147	0.16367147089445036	20.0796423899474	65.21954020875414	3.0176648309135543	296.44233366472554	0.0	0.0	20.963888243727446	851.5336578105982	0.6546630366475995	33.17641696548197	0.4541451954230514	49.42991621954845	15.354375743966358	133.49519294227423	94.85239809956114	193.06764319939725	8.4	19.07384807285842	57.67665568781006	94.37571709852213	21.548649195575187	29.377341313212487	25.378539242544985	11.18212647449235	26.3787885061919	10.34253116926789	102.25695627358104	0.0	100.94515262456969	18.062741751665968	0.0	0.0	8.24623228257744	0.0	32.80347450400888	82.91050846941172	0.417919660001916	0.0	19.06585253405064	228.11061755657465	0.0	51.41540748080257	14.78479637000134	224.00251762705741	78.47672863152744	556.5827742813865	38.51877198106757	0.0	125.31059658394412	0.0	26.5621466831072	0.0	0.0	0.0	34.096795566930965	27.485990338164253	119.80523832404826	22.41553505398332	41.789593140538805	125.73793060429082	79.03318119844099	9.178348623853212	7.718918918918919	38.0257041108581	27.63438838643601	11.604669325284556	0.0	21.0473712987782	12.291397849462365	0.0	0.9994768632955039	21.7954612105564	0.0	151.4659029411311	27.880309300525397	9.029917198585823	83.26802356103236	41.163967160063414	9.30728705424944	104.26233488925789	3.131379283325084	11.225244513780266	0.0	55.07783472053683	2.3459857597887237	44.478412851103265	11.442307692307693	0.0	35.371666715482625	36.587942244210645	80.76925061733597	55.48649667769985	11.289999999999997	0.0	22.20255269004772	0.0	98.07497415053304	64.71345420032925	66.51933324382604	0.0	35.63636363636364	19.43420882168535	165.43098184636793	113.34224058762003	55.57084269746689	0.0	125.78256953436413	125.4745036728533	5.967334872405697	66.58904996932152	19.18	6.090826238478503	187.25232794637847	30.08310336882757	30.674433631324163	30.685436902114937	38.18511549175514	0.0	11.462049981106357	84.01408563780458	0.0	44.87340202009195	103.04861071331723	398.83044756848034	226.0895602529454	54.10089847198403	429.92236308567595	109.87428705577508	440.965096477869	225.2297666453898	17.308329781474367	185.54738847299785	0.0	52.87304798816981	51.48567500970241	0.0	236.89870194016257	69.84631831788653	20.695476138320725	0.0	24.03409537238127	45.17444336388325	0.0	191.3451990227651	74.50028046668317	0.4177453960886147	117.48165730307541	0.0	67.73309338101511	0.0	64.28793491010727	26.955678698735213	132.56604298087035	0.0	0.0	0.0	23.517662630461686	7.2	18.601023383176177	18.783634797588288	15.09010890337017	22.800000000000004	2.87970010470259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.11913914157757	0.0	0.0	21.465598582834705	161.39088663670935	110.08929092186325	85.37594555861527	107.98863306328852	57.057716412114864	465.729798482593	104.5487032471213	630.5350944624621	147.73940262873552	68.81059247882601	0.3816630076438332	197.38089320683633	45.965141686904985	126.50105036485773	352.81485801806855	28.15267553033343	106.88765337183928	0.0	14.930324833589523	74.74973182928316	26.090121701330496	80.75298006595338	157.95784316269223	68.70243484754594	33.71141606378063	49.47829950334707	63.65261371161865	69.86363409472894	0.4179139902517079	17.575610651289015	34.31749751597967	73.54374836817017	84.95250936806747	0.0	58.14249056587299	40.04271002192795	46.56589692041033	28.017114247165466	20.865384615384613	35.692944958691335	84.34570833420075	0.0	87.5605338403719	72.13227756405257	21.913338132460886	79.66222431568741	0.0	4.506819300224747	45.21830003362908	44.73302297997664	94.19304326433657	8.374965137774364	0.0	2.9684159961230367	10.6567580823848	0.0	62.251274593298504	0.0	24.321287554935065	0.0	10.443243243243241	0.0	123.4450865407849	18.878424657534246	1.2631488594296403	3.0021031547320987	27.012679267579387	0.0	68.80990731644394	25.300234505475444	53.55742122823173	42.97186843946817	34.68129170378668	8.550991639250228	0.7814419749216963	0.4728672632365715	83.01550082627115	0.127439154027287	0.0	0.5091088283726835	371.2727124156087	22.615933239532293	11.99754951952126	34.9665071770335	31.99842912858433	418.8875379696095	34.14190892725088	7.757568835885181	0.0	50.749683207836796	45.90889523559366	11.567279816058207	138.34537931745172	98.60618988841061	13.699823979751983	30.317171157073	54.9211146699729	6.052582421102866	15.334519206841591	32.84777272929469	153.011854824831	62.76932086221887	109.42013482725167	14.684083168900276	0.0	0.0	102.97880198964228	99.98269171215266	0.0	54.92531874729406	48.75537413786134	156.06587893388615	97.18753035885344	107.96764568681996	0.0	0.0	0.0	18.4933290835242	1.2180876919058758	27.46596576744863	16.8	2.0192337147930286	45.25772363882889	22.4	0.0	22.86948805787852	1.5841805575164392	43.62953065475672	25.2	0.0	42.217331142977805	0.0	0.0	0.0	0.8	12.956707256651807	0.0	55.01646841836343	17.41249102656138	8.172972972972973	59.63996097956168	43.37340334539822	66.14506519459167	44.123897077406944	112.73017556001719	33.977392155766886	0.23612753558509902	7.70576767944415	0.0	0.8726688744142972	19.409689021528045	0.0	218.72786478634728	21.407253797249467	7.5386444131774315	53.886246801534945	53.28852809624313	71.75461160781025	209.60629628471298	51.051116104708875	18.11635343245553	0.0	0.0	0.0	7.672238034541949	20.462034835767312	0.0	5.02	9.993462220163732	0.7844000818770719	0.0	0.0	55.91060762100928	0.0	0.0	0.0	0.0	40.21381314197646	0.0	0.0	0.0	0.0	3.860804168439532	61.4395743203296	220.45510728283367	12.516091546727955	0.0	0.0	84.8590636524609	0.0	15.940674686419895	43.702171017590445	17.370033654128278	0.4910097088018135	0.0	0.0	0.38168397312457175	137.78704657447932	0.218017516344801	230.69830384911347	61.21152507441133	0.5453480103362068	0.0	6.995053505671209	0.0	249.60192733795327	218.3156225192927	108.02333534104935	123.02023839944177	98.61133150628783	23.954903257456643	0.0	52.00837452805683	0.0	0.0	0.0	6.305639106272766	0.0	0.0	3.486324085424781	29.302936348591253	0.0	64.1873579399507	14.725619465158816	153.5924294410142	12.682671491133425	2.7495623124308612	0.0	0.0	0.0	0.0	0.0	15.200000000000003	0.0	11.2	0.0	16.65679493424257	0.0	0.0	47.82456647398844	2.3297372156998	5.384651851973434	23.7736676104205	0.0	33.9728655784829	0.0	0.0	0.0	0.0	0.0	0.21953716661775086	0.0	0.0	0.0	0.0	0.0	57.27304707596058	14.391689641904328	395.0592169385602	0.0	50.81634508430144	8.405272674803925	0.0	50.42258679252331	5.342009641572639	42.36230396532567	84.39568181763745	41.23683251146459	0.0	26.731124358869632	32.3946105272534	22.095116890184933	8.21080260813455	22.489028113518355	6.336272196330028	0.0	0.0	4.170548743059062	41.705823025322694	120.56515677185651	44.342169329825396	19.944559538802146	0.0	9.898147877070508	70.55707448719089	41.847227030770654	20.80470555478212	0.0	0.0	29.300473933649286	40.848082862543244	0.0	38.154297568848904	11.209038562205548	0.0	6.62343482299515	42.462378661786595	0.0	54.41729261018238	0.0	0.0	98.89355660553348	0.0	0.0	18.42866225190215	20.464847661250428	15.077288826354863	45.476403685713194	50.54872805086916	75.99792128195674	8.217304319584283	33.95802988570351	44.292831300262165	0.0	64.9134703244673	0.0	25.958661553355938	0.0	0.0	0.0	0.38168370195728607	0.1455528844786546	18.260680488873522	19.25220705423842	14.152422044576209	0.0	7.775314761614992	0.0	17.337780728376327	19.967150646625843	36.03556992724333	75.38285006636426	22.790887265955984	5.9125697621801	27.346103631122247	24.584294632427596	7.116756554919402	12.0	21.475366090782494	13.852631578947367	0.0	13.876014760147601	38.560344827586206	0.0	144.14128865083273	26.313795965656283	40.41897532486563	8.733140763786764	0.0	24.41919561871037	0.0	50.90980339581938	24.00140411844582	0.0	0.0	173.85919689538466	35.772176751412886	137.02244391905182	11.805405405405407	0.0	58.981248314210575	4.178461538461538	220.84377241959697	0.5815718233183281	86.05055055748484	0.0	28.92754557851409	5.073157894736842	86.49421599812916	67.84155648036506	19.14463249452189	4.3076923076923075	0.0	34.68455413438349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.89169106389812	119.10744144147843	105.77400485473302	0.0	0.0	1.6114844381318882	20.52657694141624	11.35135135135135	29.60000000000001	22.84947794087255	90.98199802176063	49.68395857024084	0.0	22.211252355163534	19.07369908561828	43.72456132090771	0.0	0.0	0.0	0.9270081971812923	81.69657762890527	66.3823776323261	80.81713855326957	35.959646517814775	75.41590149491181	84.41281374658597	28.223551133349883	0.0	0.0	36.54045539794964	21.538461538461537	22.21998928334617	61.05890099856062	5.950310570554278	81.8068704563589	120.56649339696219	33.410959629221345	12.990701339937601	0.0	0.0	57.97192370098289	5.742549818964496	0.0	35.09307163645897	33.20887537052805	11.802552442934722	115.90147139984232	59.05836169942504	12.428827439719571	60.01456954236101	58.821160995984805	93.47626013863761	51.29283425186088	55.50206127532131	39.96430975583294	8.585979314311214	0.0	103.69419973264245	25.279846523749544
